clean_text,labels
"bhai agar itni purani bat kar rahe ho to jara apne dharm ki bhi taref kar do , aur ye batao ki dharm ke adhar par pakistan kin logo ne banwaya tha , matlab tum log apne liye 2 desh bana lo aur fir yaha bhi dange fasad karo aur fir ilzam hinduo par lagao , itni beshrmi late kaha se ho",0
me bhi 1 ladki se bahut pyar karta hu bo or me bad sadi karne blae he uske ghar bale ne dhamki di he ki agar ise bat karna nhi chodega to kat denge par hum dono nahi manre he hum karenge jo hoga dekha jayega meko ap sabhi hundu bhiyo ka suport chahiya jay shre ram,0
abe sale na na me jihadi ko bhai ni manta jo afgani pakistani or bangali mulo ki himakat kre wo me saga bhai b ho to b use phli fursat me nikalu,1
ey shob zinda saytan he koi sikh nehi he ey shob pakistani punjabi mosolman he in per air strike hona chahiye,1
hindu ab jag gya hai maharaj ap ke sath ham hsab hindu sath hai jai balaji maharaj,0
ab agar koi adhe number pakar admision lega to thoda inferiority complex to obviously hoga jatigat bhedbhaw na sahi par arakshan wala bhedbhaw jarur hota hai colege koi student jab last year me apne underperformig batchmate ko reservation ki wajah se age badhte dekhta hai to na chahte hue bhi ek grudge a jata hai,0
are are tu bolna kya chahta hai tujhe nahi pasand hai hindustan aur hindu to kyu 1947 me india aye the,0
are bahan chod tumlog sala katu kabhi nhi sudhrega tumlog congres ko pm banane ke sochte ho to apne ma behno bechte ho kya tumlog sala ktu ko koei gairenti bhi nhi hai,1
"sahi kah rhen laxman g 16 ko ko umar qaid hua tha lekin jaise hi yeh case patna high court gya , wahan se sabko case se bari kr diya gya",0
hindu hindustan kabhi nahi mit sakta jis din hindu mit gaya us din vishwa bhi nahi rahega,0
aplog bhi to kuch jada hi pareshan kr diye ho musalman ko to koi kuch bhi bolega na pyar denge to pyar milega nafrat denge to nafrat milengi insaniyat sikho bhai log insaniyat se bada koi dharm nhi,0
ek gadha mp riwa me hai aur ek gadha nagpur me haijo futala pe bola tha,0
bhai thoda to logical bat kiya kar mochi ke kam ka caste se kya lena dena bechara gareb hay isliye kar raha hay agar sirf chamar hi chamde ka kam karte hay to adidas company ka malik bhi chamar hua kya phir to sari leather ki company ke malik aur worker bhi chamar hue rajasthan me verma bartan banane ka kam karte hay kuch samjha ya nahi,0
kuchal kar kaha bhaisahab 20 logo ko 50 jagah hai na 50 reservation 80 logo ko diya hai,0
brahmin vedeshi hai is desh ka nhi bhagav yaha se brahmin logo ko aur rs vagera ko bhi,1
"sale kute jo janwar tere andar jag gaya wo abhi hinduo k andar so hai use mat jagao , verna bhagne k liye jagah kam pad jayegi sharti per , janat bhej diya diya jayega sab k",0
aisa he atankiyon se lalu yadav jang lar rhe thy aur log usko jangal raj bolte thy,0
agar koi musalman apni pahchan chupa kar hindu bata kar kisi ladki ke sath vivah karta hai to kanon ko vahi punaravriti karni chahie use ladke ki shadi usi ladki se karaya jaye aur use ladke ko hindu banakar pure jivan bhar tak ke liye,1
bhai me hinduon ko bura nahi keh raha hon mere kafi frend hindu hen lekin me ye kehna cha raha hon ki hamko yahan kiraye dar na samjho ager tum is mulk ke aval darje ke sheri ho to ham bhi aval darje ke shehri he is mulk ko sirf hinduon ne nahi balki is mulk ke har ek majhab walon azad karane ke liyen apna khon bahaya hai,0
"fir kase hindu ek ho sakta h , jab inhi ko mule marne ayenge tab ye hindu ko jodne ki bat karenge , ladne marne ke liye hi istemal kiya jata h bas gand fate to sab ek ,",1
sir ye brahman hai kabhi bhi nahi sudhar sakte khud bhikh mang ke khate hai fir bhi jat upar rakhni hai unse acha to dalet hote hai jo majdur hoke mehnat karke khate hai bhikh nahi magte inke jese,1
"media me yehsab bayan dena restrict jab hain to kisliye abtak chup hain sablogjao arest karo aur punish karo , jobhi punish ho sake",0
anshuman bhai abhi q gyan jag raha hai tm logo ka jatiwad kya arthik adhar pe kiya tm logo ne caste pta chalte hi dor bhag jate ho ur reservation arthik adhar pe kamal hai do tarfa bat ki,0
pahle ke 5 sal adhar card banane mein gaye abhi ke 5 sal india ke citizen hone ka prof dene mein jaenge jai ho modi sarkar,1
arakshan sirf unhe milna chahiye jihne vakai me uski zarorat hai reservation ka galat istamal aj desh ko ander se khokhla kar rha h kabil log pichad rhe h or nakabil age badh rhe h,0
modi hindu muslim lekar vote mag raha haiyaha hindu apas me hindu lad raha haibus india jati ha pe hi chunav hota hai,1
asli jati bhedbhav ki wajah hi tumara sanatan dharm hai jiske granth hi savarn vaishya kshtariya aur shudra me bat diya logo woh dharm kabhi barabari nahi de sakta baba shaheb esiliye budh dharm apna liye sare dalit ko budh dharm apna lena chahiye jai bhem,0
inhone jyda side muslims ki dikhayi hai muslim ko jyda bechara btaya hai log dono side ke mare gaye hai pr inhone ek side dikhane ki jyda koshish ki hai,0
sab se jayada hindu dalit he banate hai ab daliton se puchana chahiye hindu ho ya nahi,1
musalman no ka nam mat karba karo aur tum kuch karni ho ya nahi tum jaise desh bakti ki bate kar sakte ho par musalman desh ka leya jan de sakta hai rs wali,0
ek bat bata yaha abdul kaha say agaya kaya abdul nay jat banaya hai jo muda hai na uspar bat kar,1
dharm ko bhi khatam kr do jo ladki hindu hai uski sadi muslimo k sath kr do kya bakwas debate kr rhe ho,1
ye sab matherchod agar garib janta ko unka jivan sukhi banana chahti to kyun nhi unke bacho ko padata hai,0
bhai nafrat ne mara jisko tum sab ne saman diya tha reli nikali sarkar k mantri pad diya tha sambhu ka sath diya asifa ka rep karne wale pandi k samarth me wakelo ne reli nikal junaid ki linching ko sahi kaha sabhi ko hundu hirday samrat kaha ager jo hatitare the sab ko saja hoti to sayad aj kandhya jinda hota kisi dar lagta hi nahi kanon se,0
"tum fukaro ko jawab dena ab jaruri ho geya haitum to kabi guruo se wafadari nahi kiacha tu yeah bta pehley mugal mohd kasim ne nab pehla hamla kiya , tha bharat pe to sab se pehleya , uski talwer ke khof se convertd kaun huya they bta",1
"pok aur pakistan me jin nonmuslims ke sath aise hua hai unke sath bhi waise hi karo ham bhi sath hai but iska matlab ye nhi ki islam hi aisa sikhata hai ye log islam ko badnam kar rha hai , in fact youtube pe search karo bahut se pakistani muslim bhi khud inse paresan hai",0
y teacher dimagi tor se bimar h y jyada dimag k inshan h inko nobel prize dilwao,0
antim nyay parmatma ka hota ye masum kisano ke name per jo saryantra kar rahe hai uska vinas nichit hai,0
ek ias toper bhi talak le chuki baki ap samjhdar ho y chanel to ek khas party ka suport krta hai,0
jo hal kashmer ka hai wahi bangal ka hoga salo bangladesh se bhaga diya to yha backchodi kar rahe bangal bhi hindustan ka hi hai,0
bharat ka samvidhan hinduo ko bant raha hai brambedkar ne ek bar kaha tha ki mere banay samvidhan se kisi ko labh nahi hoga,0
muslmano ko dikh chansj ksro muslmsno ne sikho ke khoper lshe band kste pufia gsla lahiausl muslmano ko al sikh dhoko ghuru gobind singh de bache ka julm ka badla julm se hoga owc ka khud ka desh nahi al sikho mudlmsno se julm ka badla chukana ha muslmsn sikho ke dusmsn,1
apko vikas ji ko bhi lecture dena chahiye kyun ki vo bhi kahte rahte hai ki marwadi aise vaise,0
bahut hi khobsurat prayas thankyou lalantop agar yeh documentary na hoti to shayad bahut kuch anchua reh jata itni bdi ghatna ka,0
sek bae ap pe varosa hi ap ve guru govend je ke sath sev ke puja karte hi jay sere ram,0
dhruv rathe youtube chanel dekhlo 2 minutes banai hui real kerala story chutiye log hai sab kuchbi dhikake paisa kamari hai,0
ye sale yaha k kha kar yaha par job karte h or marte v yahi h or sala hindu or bharat ke bare bolegatm logo ko koi v desh v pasand nhi karta,1
kya tyagi ji mein apke ghar k bahar apni gadi park kar du ya fir apki gali rok du to ap kya karoge,0
oh bhai ek ke upar court me trial chal rha hai aur use mp bna diya dosre ka koi conection nhi hai aur court ne baijat bari kar diya jail me rehne ke bad ab bol kaunsa case zyada dukhi he phir yeh ladki wahi hain na jisne godse ko hero bola tha han bhai ap isliye inke fan ho,0
in salo pr mukdama darz karo desh khilaf zahar uglane valo ko bahar zarurat nhi jail ke ander dalo koi jamanat nhi bahat mata ki jai,0
mujhe lagta he ye koi jhola chap chep doctor he pada likha anpan jahil isko acha hua sarkari nokri nahi mili verna students ki zindagi nark bana deta,0
yeh sala sukla dr haiaur durbhagya se teacher b haiyeh lok yeh log student ko kya sikshya denge sab lok soch sakte haiyeh lok desh ko kya path padhayengeshame on such type of castiest mentality,0
sahi kaha beta isi film sboard ban nku nahi karati sirf hindu devtahi milte hai kya directoronko khilwad karnekeliye,0
madar chod teri ma chod denge suar ke bache hinduo ko bhai mat bol madar chod,1
guru govind singh ji bhi sardar the jinke 4 bacho ko katl karwa diya tha muglo sach tum logo ko hajam nahi hota gadar ho tum sab guru govind singh june pura parivat balidan kar diya tha lekin islam majhab nahi apnaya are tum log ke puravaj hi gadar tha jo mugal se darkar islam majhab apnaya kab ankhe khulegi tum jihadiyo ki akl ke andhe ho tum sab jihadi,1
jaise ap ne quran ki ayetain likhi hai ap ko ye bhi pta hona chahiye ye ayetain kab nazil huin,0
yeh sab lehru ke den hai unko pucho jab bjp govt bengal mai nehi bana to bjp kaise kharap ho gayajab pakistan ban gaya to yeh india mai kyun hai,0
nhi h bhai gene ka nam suna h y chromosome yani sirf male ke pas hota h jo sirf baman ka h,1
"bhai unka asli surname hi verma hai to woh kya kare , woh pehele se hi verma laga rahe hai to kya karenge weh",0
tari jaise soch wale hamesha do cast ko ladane ka kam he krte h nafrat bhri h tumhare m,0
har insan ko agr ow khud ko insan ki aolab manta hae tow sochna chahiye ki khud kya hae khud ka astha kya hae khud kistarha apni beabunyad khud k hatow se bna k khud kha kha rakhte hae aor kya kya karte haezra khud ko bhi apne dhandow k bareme vichar karna chahiyek nhe,0
saurav bhaiya apko humara taydil se subh kamnaye ap ko bahat kamyabi mile namaste nahi kahunga kyoki mere saurav bhaiya ko gilti fil hota hai him pichle 2 mahine se upbhokta going ish bar election yatra odisha mein apka hum swagat karna chahenge apka or the lalantop k pure team lost,0
bjp abhi dharm k nam par ladwa rahi hai eske bad jati k nam par ladwayegi,0
"verma rathod chouhan chaudhary dohrey meghwal pratap prajapati aise kul 60 upnam h sc me wo chutiya h unko kuch pta ni hm insan manu ki santan h , isliye har jati me sbi gotra ka vyakti h",1
es hisab se hame puri duniya m sabse amir hona chahiyeaur sabse age hona chahiye kuch bhi bolte ho gobar bhakt,0
"kuch isues kisan k sahi hai , but msp toh ni milni chahiyemsp mili or karz mafi mili toh galat hoga",0
are ye sale jago hindu jago krte h hindu ko koi hara nahi skta dusre hindu k alwa,1
upar kate niche kate aur katai maincha sage chacha ki londiya chod gaya kate land ka kiya bharosa,0
"kyun ki humsha hi dangon mein majority comunity ne minorties ko mara hai beintaham be it was anti sikh anti christian 08 nd muslims ko toh tumne hr bar dango mein mara hai , kitne hi nam ginao hashimpur , malegaon , gujrat n recently delhi toh yes tum hi ho dange krne walon mein",0
pm ko movie dekhne ka time hai lekin jantar mantar pe kya ho raha hai o nahi dikh raha hai kya,0
yeh hai wo jo general seat se padhai karte hai logic hum dharmendra hai tere katil abi zinda hai,0
gidar ki jab maut ati to bo sahar ki or bhagta hai suwar ki aulado tum log ke bhi maut ayi hai,1
jab humari naukri nahi lagti toh yeh brahman kehte hain grahon ka dosh hai poja path se sab thik ho jayega jab inki naukri nahi lagti toh arashan ka dosh hai,0
"dekho lalchadi patrakar saheb , 320 ladkiya isis join ki ye kab kaha or kisne kaha hai , film a trailer mein bataoge jara en leftisto or islamisto ka purana pentra hai , bat ko twist karne ka 320 ladkiya mising hai , usko in lalchado ne isis join kiya bol film ko criticise karne mein lage hai usi tarah jaise the kashmir files ko lekar ye lal salam patrakar sab kar rhe the",1
aj fir bhi to dalito ko hak mil chuka ise pahle in sanghiyo ne kitna zulm kiya in pr,0
"pichle se ehi congres party hamara desh ka kanun ko barbad kordigiya , e sala congres ko hatao desh bachao",0
shahina begum pali apne owsi aur azam khan ko pucho ki tum hindu ko gali ditiho jis tali mi kati ho usi mi ched karti ho,1
ye ladki jo bol rahi hai ye humare desh ko garv hain in jese ladki hi humare desh ko agey le jayegi luv you sister may god bles you,0
canada ka visa nhi mil rha h ab asli gusa is bat ka h kishan to ham bhi h or kitna black mail kroge in hinduo ko kya hinduo se paida hokar yhi sab karna tha,1
"sahi kia jab , chamar nam se arkchan le sakata hai to , phir kyu nam chipa raha",0
jatigat bhedbhav abhi bhi bahut hai ek insan dusre insan ko janwar smjhte h unch jati me paida ho gye to wo insan h or nich jati me paida huye to kya wo insan nhi hai fir bhi log aise q behave krte unke sath jaise nich jati k log to insan hi nhi hote jatigat bhedbhav bahut glt h sir,0
agar hindu ho tum sudhar nahin to dekh lo tumhara kya hal karenge log paga pagal hai yah log,1
same on you modi ji jo betiya jantar mantar me baith ke nyay ki guhar lga rhi hain unhe andekha krke ap movie ke nam pr vote mang rhe,0
dear mashio apka suport hume chahie taki is antim time me hum prabhu ki mahima hi krte pay jay prathna kre,0
alah koi insani rop nahi he jo dikhe ga alah nirakar he aur puri duniya kya chalti he ye sabse bada sabut he,0
chatrapati shivaji maharaj ne bataya jindagi ji kaise jati hai jo dharm ke liye jiya chatrapati sambhaji maharaj ne bataya marana kyase dharm ki le mara from maharashtra,0
ap ko kase janta h barma advocate uski konsi dusmani h ap se thumahari batho m hi sunai de raha h,0
mere islam bhaio ea india he esleya tumok bordas kiya agor pakistan me asa bolta ak hindu usoko motka gat utar deta ta lekin ham lok asa nehi he ham lok bhart mata ka desh me reta qki bhart mata ham hindu bhai ko peyar sikhaya heagar ham lok nin se jag geya na tum logoka jecha murday ko sun sun kork kat dalega joy bhart mata,1
ek bar musalman nipat jaye to uske bad sc st obc ka jo hal karenge voh duniya dekhegi yakin nahin hai to 2030 sal purana itihas palat ke sc st obc ko dekhna chahie,1
par tujhe apne hise ki adhi property deni hogi 5 lakh k 25 lakh dega,0
congres k leaders benchod kb tk mulo aisa krne k liye ause bayan denge sale jo v ho rha hai sb vote v liye ho rha hai warna mulo ki ky aulat hai,0
"lol hosh me tum rehte nhi iskiye aisa cmnt krte ho , jake jinah ko bol syd teri bat man le or han nankana sahib to lelo jao tractor leke krdo chadayi",0
ye kaun admi jo nam me dr ka to upadhi laga raha lekin arakshan ka mol karan hi nhi samjh paya,0
khalistani ki pagdi khol k bal kat dea pakistan me pr maja aya sick ko mar khata dekh,1
bahi hindu nation bana h sab ek h ye bat bolne wale kha h yr bs kr do yr sab ek hi h,0
salo agar nepal ka nam vi liya to tumari ma chod denge jitna jaldi samjhoge achcha rahega sale bangal to xod puri duniya khop khati he tumare bap se nepaliyo se,0
hindustan me sadko koband karke oer parko me khule me namaj ke nampur ye jehad antkit karahe h sadko ore parko khule me namaj ke nampur kanon todne kathekadar banrhe h esakarnepu jail me dalo inko jay hind,1
"me kabhi dalit ko chuta bhi nahi hu ye sc , st ur obc ko jine ka hak nahi hai modi jitega to in sab ko khatam kar denge",1
"jane de fir , mai apna bta du , mai usa mai doctor hu , agr yaken nhi ata bhai to mera no le le ya insta pr check kr lena , aur dusro ki talim pr ungli uthane se pehle soch liya kr ki kya bol rha hai",0
"ye chutiya or ye log apne behno ke nhi hote or bol rahe hindu muslim bhai bhai , hindustan ko bap ka asarm samjh ke baite h muh uta ke a ja rahe , or ye didi kuch vote ke liye inka suport karti h , or ha hindu muslim kabhi bhai bhai nhi ho sakte , hamare m gay ki puja karte h ye nirdayi log unko ko khate h ,",1
bhai kitna bhadkao ge ham hindu aur muslim ko ham abhi hushar ho gaye he ham tumari bato me nahi ane wale jay bharat islam jindabad jay shivray,0
jis mughalo ki bat kr rhe ho unke bare me achi knowledge nhi h tumhe adhure bharat ko pure map me lana unhi ka kam thabhai bura tm mana is desh ka asli dushman tm manuwadi hi ho iska bhi history h,1
"bhai pehle bil ko samjho yeh log already india me he rehte hn koi bahar se nhi a raha bas inhen yahan indian nagrikta nhi mili h jiski wajah se yeh log bahot taklif me hn or inhe rashan card , bpl card voter id , adhar etc nhi mila hyeh ghar nhi karod sakte , nokri nhi kar sakte isliye govt inhe nagrikta dena chahati h isme burai kya h",0
asali sikh bhai aj samne aye hai biryani khane bale sikh nahi th jo agre krta like kare,0
jb tum khud unke sath ho rhe anyay ke sath lhade rahoge to koi aisi dhamki dega kyun,0
dr shukla ka comparison karna bhi ye dekhata hai ki ye aj bhi andhakar mai hai,0
wahe guru ji ka khalsa wahe guru ji ki fateh bole so nihalsat sri akal sikh bhaiyon se hindu dharam aur sikh dharam ke bare mrin satya vachan sun kar dil gad gad ho gaya sikh bhaiyon ko naman,0
"guru nanak dev ji hamare bhi hai kyu wo sab ko ekta main jodtey hai , hum dono kom dono darmo ki raksha karenge jai sri ram jai wahe guru , jo bole so nihal sasriykal",0
manoj shukla ki beti ko koi bhaga diya to sala ye to suicide kar lega sala rudivadi,0
if muslims are increasing population then you ned to se other countries muslim kabhi jakr dekhna uae dubai turkey waha ke muslims ko or krna judge ke kitni growth hai or khas bat ap jese log agr desh mai rhenge then i dont thik ke desh taraki krega,1
sabka sab man chod bahan chod tera dam hai to ek bar man chod ek bar ankhen lad lena ki sabka sath bhosre mein ghus dega bahanchod,0
sabit karo ki ap bahujan samaj yani obc sc st minorities ke hiteshi ho bolo manuwad murdabad obc sc st minorities zindabad,0
ab raja babu se desh nhai samal rha yogi adityanath ji ko age lai raja babu tabi miyabhai ke sare masti shai hogi,0
religion k nam k age sb bekar h rojgar education kisi ko chiye ni bs mandir wahi bnayenge kehkar vote payenge,0
"ye shantipriya kom h bhai , bum phodna , 4 shadi karna aur 40 bachche paida karna h bas",1
abe bsdk k bhekari log bhadvo chutiye bhakto kal ye log gurdwaro per kabza kare ge tu khusi khushi dena gurud wara bhi bech dana gurk nana ji ko bhi bhadvo,1
inko atankwadi ghosit karke goli mar deni chahiye jis desh ka namak khaya us desh ko us hindu ko hatane ki bat karta h jis desh ne saran di kangres htao desh bachao,1
in do samuday me se wo hindu kon hai jise kuch salo se bataya jaraha hai k tum khatre me ho,0
"sourav ji , apse is bareme sahmat nahi ho saka , koi nichle jati ka admi , man ligiye jiske upar uchi jati ka barg se respect nahi milta , agar yo baekti ko lower cast sarkari noukri lag jata hain , to kya yo uch barg wale , tab us lower cast wale ko respect dena suru kar denge gren bok movie ke review me aphi describe kiye the is example ko",0
"hinduism islam ke bad nahi aya hindu shabd islam ke bad aya aur ham hindu hai bhi nahi , ham boundles , endles sanatan dharm ka hisa hai ,",0
akhir me kisi ko ye sab kar ke kuch nahi mila kewal sarkar ko chod kar sab thik he,0
nrc protest me jo government ne dange karwaye the wo tu tum log manoge nahi fir farmers protest ka example dekh lo kaise badnam kiya ja raha ose democratic country me rah rahe ho monarchy me nahi,0
bina reservation ke iska mansik istiti kho baitha h aur general walo dimag se jatwad khatm karo jise reservation system khatm hoga,0
giraj ji shukl ji brahman hain brahman bhagwan ke rop hote hain inko bura mat kijiye yeh bhagwan hain,0
yah musalman log agar padhe likhe rahata to pata nahin aur kitna gyan rahata isko sab din congres wale masjid mein namaj padhane se fursat nahin mila iske pas gyan kaise rahega nrc hota hai naukrani ke liye adhikar diya jata hai,1
are akh k andhu or kan k behro ab tu jago kya tum dharam ko ma ke pet mese lekr ay thy or ap ni ap ni chitao par lakr jaogy,0
road par namaz padho hinduo ki chato par namaz padho hinduo k gharo me ghus kar namaz padho par hinduo tumhe secularism ki kasam h jo kuch bolayad rakhna kabhi tumhara raz afganistan me bhi tha enjoy secularism,1
jis ne puran padha vo samaj gaye he ke kiya heok or ha jisne padha he vo muslim ban gaya hejav onse pucho kiya likha heap bhi eak par padh lo dhiyan se inshalah ap bhi mutasir ho jaoge,0
"politician kehta hai dharm khatre me hai chalo ek jot ho jate hai aur isi bat pe election jet jate hai , aur jitne ke bad sara kand , crime yahi neta karte hai , yahi inko jitne ka tareka hai , phir election ayega phir dharm khatre me a jayega phir koi criminal leader jit jayega",0
mai brahman hu lekin mai khud kahna chahta hu ki mujhe khud ye jatiwad se nafrat hai mere papa aur ma jatipati chuwachut ko bahot jyada mante hai main chahta hu ki ye jatipati ko koi kanon bana ke hamesha ke liye mita de,0
ful acting bhai sabitna tension hai to dosti na krotum jesi ldki to apne ma bap ki sagi nhi hailolby the way jo log coment me apni okat dikhayenge unko mai bta don ki mai sach me brahman honbut logical hon,0
salute h bro apko bhut km hindu sch ka sath de pate h or sch bolne ki himat rkhte,0
pahle apna itihas jan le kahan se aya hai tu kahi kisi devta ka bardan to nahi,0
in bhikaronko mufta ka rashan chahiye koi kam dhanda kar na nahi bas bache paida karneki factory chalana jante hai,1
evm hatao desh bachao please 20 sal se bura hal hai janta ka roz loktantr ki hatiya ho rahi hai,0
yeh sale moh par shanti ki bat karte hi phir moh par katle karne ki bat karte hai are soye hue hindu ab toh jag ja,1
ha bahi chat pr pathr kapli mishra ney rajha tha ib oficer ko bhi esi ney kata tha apney ghar say ag wali guleyl kon mar rahatha jao pahley pata karo kapil mishra bad mai aya tha ye koi danga nahi tha ek samuday ki chochi samjhi sajish thi ok bahar key muslim or kuch bagl key key bhi they ismai ok,1
jai hind suresh sir pata nahi god bhi so gaya jo ham musalmano ko kyo nahi ek hi bar me khatam kar dete pata nahi musalman bhagwan ne alah ne kyo bana diya agar ap ek bol dete ki bharat desh ka har insan mera bhai hai to sayad mai apko selute karta 10 10 bar par suresh sir ap to khud katne ki bat kar rahe the,1
he mera pita ye log kya karahe he kuch nai jante aj ap ka bachan pura horahihe he parbhu inko maf kardijiye kiu ki in logo ko khud ko pata nahi ki ye log kya karahe,0
pure bangladeshi inka per bharosa nahin hai yah sala so bangladeshi mamata banerje ka gana chahie,1
char bhagwan ki puja shi se nhi krte ho 23 kror bhagwan ko kyse sambhal paoge,0
madrachod darbhanga wale ko jute marne ki jarurat hai ki dadhi banane ka time a gaya hai,0
be united hindusjai sri ram in suwaro ki watan wapsi hogi ek din jarur pichwade pe lat mar ke,1
insaniyat iske under hai hi nahi tabhi to ye insan ki paribhasa janwar se kar raha hai,0
jab desh pe musibat ati to sardar yad a jate hai jab whi sardaro k bche apne shedo ka itihas ptde hai to unke uper punjab me uapa lga k desh drohi ka khitab de k jail me thush dia jate hai,1
o god is teacher ka interview jb iske bachon ne dekha hoga tb wo sabko face kaise kiye honge,0
modi ki rakhel kitna pasha leti he ek rat ka cal gal sali nafrat felati he sali godi media humko mita sake modi teri itni okat nhi humse he jamana jamane se hum nhi,0
"inke questions bar bar change ho rhe hai first question kya hai wo socho kus bhi questions kar rhe haifirst you read bibal , nd others grant , second bat ye hai ki apko pastor ji se bat hi karni nhi ati because father jab apse respectly bat kar rhe hai to apko bhi respectly bat karni chaye rambabu pastor ji ko ap konse words use kar rhe ho",0
gandhi nehru ki galdi ki sab muslims ko pak or banglnhi bheja muslims ke sath ek county me rehns posible nhi hau,1
propegandatop tahir husain se jyada to kapil mishra ko jimedar btaya h bhai lgta hai udhr se kuch mota len den hua hai dalantop,0
beta bas kisi karad se sant h ni to beta bangal kya puri duniya me koi jagah ni bachegi jaha tu ja sake mere lal,0
is gadaro kodresh droh ke liye shantibhang me giraftar kar goli mar deni chahiye ya encounter kar dena chahiýe,0
thakuro ko udr hi thok dena chaiye tha pahle khod thokna tha fir police walo say thukwana tha,1
han tu to bada padha likha tujhe tere bap ne pura brahman lekar ke paida hua,0
satya ko jano satya tumhe ajad karega god is only jesus prabhu inhe maf karna kyuki ye nahi jante ye kya kar rahe h,0
marenge to ek sath jiyenge to ek sath hindu bhai piche kadam mat hatana jay hind jay bharat jo bhi hamare sanatan dharm ko badnam karega usko ham nahin baksenge,0
sale gadar hi aise log com he gadar hi salo ko des se nekal ke gole mr dena cahey or es molna jaise log ko to uske okat nhi hi dale suar ke ke hamre india ke bare me costitution ke bare me kuch bole,1
"to brahman fir lalu ko kyo kahta hai ki lalu ne galat kiya , agar lalu k jagah ko rhta to bhi badla lene se koi nhi rok sakta tha kyk ye jati ka jahar boya gya tha",0
ye sarkar subko pagal bana rhi ha khas kar student ko na nokri de rhi ha he koi bhi bhartiya conduct nhi kra rha ha,0
bhai ye pake vale hindu hai ye apne vale se bhi chua chut karte haikyoki ye apani jati ko dusri jati se unchi batane me sabse pehle rahte hai,0
ye sab desh drohi hai inse bharat ko khatra inki jach padtal honi chahiea jai shre ram,0
bus police ne jalai on order or students ko mara bhadkaya or negative media ne dikhaya,0
"nahi muslamano , bhimte aur dikhawati budhist par karna chahiye aj kal ye log jyada uchal rahe hai",1
koi karan nai he muje acha laga to me ho gaya hindu me se muslim aj me hapy hu,0
maro is madarchod randi ki aulad randi ki aulad ki bhanji behan chod kar kodhe par bhejo madarchod musalman ke liye pasnd hai to apni behan mere pas bhejo kathi supari mitha pan mule musalman bhage pakistan,1
vermaon ko sharma lagbhag sc ke jaise treat karte hainmahan inferority complex wala desh hai ye maharaj bahmanon ne desh ki pori ma cho ke rakh di bhaiya,1
dena chikh chikh kr deta hum hanse hahaha hume na kutey bhokte hai to dekhna bht psnd realy didi,0
tum mulnivasi pahle apne ap ko prof karo ki tumhare dna mein mugal ka dna nhi hai ya phir tumko dna ka matlab hi nhi pata,1
to phir kyu nhi jativad khatm karne ke liy age ate horeservations ka lolipop bhi chahiytu log ka soch kabhi nhi badlega,0
muslim ko kuch zyda kamjor nhi dikhaya gya isme jab ki ye itne kamjor hote nhi hai hum ye nhi bol rhe hai riot shi hai but muslim k liye zyda dikhaya gya hau,0
"muslim hinduon se nafrat krte hein kuch bol dete hein , kuch chup rhte hein hinduon se sabkuch lekar bhi dushman hoga al takiya",1
"par , savarno ki hatya ginane mein bilkul piche nahi hate tum , jab sawal nyay prakriya par uthi thi",0
arakshan wala bat to sahi hi kaha hai is vyakti ne mano ya na mano gaur se socho us bat pe ap log ko khud agre karenge ha intercaste mariage wala bat galat kaha isne,0
ek janevdari hone par log brahmano ko gali dete hai tab teri reporting krne ki himat nahi hai,0
"bihar ke itihas ka sabse kala adhyay tha woaur iska sara dosh lalu yadav ko diya dana chahiye jo ki isko rok pane me asafal thepta nhi log kaise kisi ki hatya kar dete hai , wo bhi bina glti kejo log roj bhumihar , rajput , yadav , kumhar etc bne firte haimeri unse request hai ki pahle ek bhartiya ban jaiye aur use pahle ek insan ban jaiye",0
bhai thora mujhe bhi iski jankari chahiye ki dalit and shudra me kya diference hai,0
police wale sirf hinuyo pe hi kanon jhadte h muslims k samne bhigi bili bn jate h,1
"or suno ise maje bali bat ki , yogi ka chabuk chal gaya , ab lo maje",0
cbi chach ho to sbhi apradhi jel me hogeaor dubara kisi dlit ko kmjor nhi smchege,0
arakshan ka pata gale me dal mathe pe mansik viklang likh lo khub jamega dalit gandi nali ke kedo pe,1
"chamar caste h jaise yadav tm ho , koi gali nhi h tm jaise log aisa bol bol kar dusron ko gali jaisa fel krate ho aur nicha dikhate ho aur ye caste systemjatigat nam dusron ko thopa hua h , isliye phle insan bano , birth se sab insan hn phle",0
"khch bhi , 1 sal ladka h or coaching me padta tha , bagal me rhta tha script thoda badiya likho or sara kand up me hi hota h",0
"these are al antinationals , atanwadi , khalistani , in the name of farmers yeh koi asli kisan nahin hai goli bar karo , aur bhagao",1
us bhdve ko g mein danda dalo aur in landiyon ko desh ke bahar lat marja kuton ki rarah bahae nikalo abhi tak yeh lig giraftar kyun nahun gai kya bangak shasan na punsak hai,0
saurabh ji pahle to ap apne nam ke age apna surname lagana band karo tab ye batein ap pe jada sobha dengi is vdo me kahi apki har bat ka samarthan karta hu,0
"guru ka koi dharam nhi hota teacher se zat nhi gyan ki bat pochi jati hai learn and aply thats what a teacher wants from their students sabhi mahatma koi zat se nhi , apni kamai se amar huye",0
sho sir na bat nhi suni sir ap hindi ma bat karai plz we are proud to be indin and hindi language,0
